NOM_MUN_COMPO,CODE_POSTAL_COMPO,PLACE_TOTAL_POUPON,PLACE_TOTAL,CODE_REGION_COMPO,INTERNET,PROVINCE,NOM,TYPE,REGION,ADRESSE,SUBV,telephone1,TELECOPIEUR1
Tasiujaq,J0M 1T0,5,29,10,,QC,CENTRE DE LA PETITE ENFANCE QULLIAPIK,CPE,10 - Nord-du-Québec,",   C.P. 54",CR,(819) 633-5301,
Umiujaq,J0M 1Y0,5,30,10,,QC,CENTRE DE LA PETITE ENFANCE AMAUTIK,CPE,10 - Nord-du-Québec,",   C.P. 57",CR,(819) 331-7933,(819) 331-7935
Waskaganish,J0M 1R0,12,70,10,pnorquay@cra.qc.ca,QC,CENTRE DE LA PETITE ENFANCE ET À LA FAMILLE WAASESKUN,CPE,10 - Nord-du-Québec,"7, rue Kaapitakanush Meskanuu",CR,(819) 895-2828,(819) 895-2830
Waskaganish,J0M 1R0,12,70,10,pnorquay@cra.qc.ca,QC,CENTRE DE LA PETITE ENFANCE ET À LA FAMILLE WAASESKUN,CPE,10 - Nord-du-Québec,"7, rue Shuushuuhkuo",CR,(819) 795-2828,
Waswanipi,J0Y 3C0,10,70,10,pnorquay@cra.qc.ca,QC,CENTRE DE LA PETITE ENFANCE AWAASH SHIISHIIKUNKAMIK,CPE,10 - Nord-du-Québec,"2A, rue Spruce C.P. 17",CR,(819) 753-2623,(819) 753-2964
Waswanipi,J0Y 3C0,15,70,10,pnorquay@cra.qc.ca,QC,CENTRE DE LA PETITE ENFANCE AWAASH SHIISHIIKUNKAMIK,CPE,10 - Nord-du-Québec,"51, rue Pine",CR,(819) 753-2623,
Wemindji,J0M 1L0,13,75,10,pnorquay@cra.qc.ca,QC,CENTRE DE LA PETITE ENFANCE KANAWHYMIGOO,CPE,10 - Nord-du-Québec,"1, Kanawhymigoo",CR,(819) 978-3605,(819) 978-3630
Wemindji,J0M 1L0,20,80,10,pnorquay@cra.qc.ca,QC,CENTRE DE LA PETITE ENFANCE KANAWHYMIGOO,CPE,10 - Nord-du-Québec,"24, rue Spruce",CR,(819) 978-0360,(819) 978-3630
Whapmagoostui,J0M 1G0,12,80,10,pnorquay@cra.qc.ca,QC,CENTRE DE LA PETITE ENFANCE AWASH ESTCHEES / AWASH ESTCHEES CHILDCARE CENTRE,CPE,10 - Nord-du-Québec,"420, rue B C.P. 423",CR,(819) 929-3395,(819) 929-3547
Bonaventure,G0C 1E0,5,47,11,cpebaie@globetrotter.net,QC,CENTRE DE LA PETITE ENFANCE DE LA BAIE,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"101, avenue de Grand-Pré",CR,(418) 534-2242,(418) 534-2703
Cap-Chat,G0J 1E0,5,21,11,direction@cpemm.ca,QC,CENTRE DE LA PETITE ENFANCE LA MARÉE MONTANTE,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"37, rue Notre-Dame Ouest",CR,(418) 786-2021,(418) 786-2303
Cap-aux-Meules,G4T 1K8,0,60,11,direction.cpelaramee@tlb.sympatico.ca,QC,CENTRE DE LA PETITE ENFANCE LA RAMEE,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"52, chemin de Gros-Cap",CR,(418) 986-4590,(418) 986-6970
Carleton-Saint-Omer,G0C 1J0,5,39,11,direction@auxjoyeuxmarmots.com,QC,AUX JOYEUX MARMOTS,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"123, rue de la Montagne",CR,(418) 364-1428,(418) 364-1429
Chandler,G0C 1K0,10,62,11,dgbellejournee@hotmail.com,QC,"CENTRE DE LA PETITE ENFANCE ""LA BELLE JOURNÉE"" INC.",CPE,11 - Gaspésie - Îles-de-la-Madeleine,"692, avenue de l'Hôtel-de-Ville",CR,(418) 689-6889,(418) 689-4986
Fatima,G4T 2S8,10,60,11,admin@cpechezmatante.org,QC,"CENTRE DE LA PETITE ENFANCE ""CHEZ MA TANTE""",CPE,11 - Gaspésie - Îles-de-la-Madeleine,"568, chemin des Caps",CR,(418) 986-5586,(418) 986-5586
Gaspé,G4X 2S8,5,31,11,cpedesbutineurs@cegepgim.ca,QC,CPE DES BUTINEURS,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"96, rue Jacques-Cartier",CR,(418) 368-4117,(418) 368-7003
Gaspé,G4X 0E8,15,73,11,cpedesbutineurs@cegepgim.ca,QC,CPE DES BUTINEURS,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"203, boulevard York Ouest",CR,"(418) 368-4117, poste 1",
Gaspé,G4X 5M4,5,23,11,cathyblouin@hotmail.com,QC,GARDERIE COCCINELLE ARC-EN-CIEL ENR.,GARD,11 - Gaspésie - Îles-de-la-Madeleine,"18, montée Rivière-Morris",CR,(418) 269-5465,(418) 269-5555
Gaspé,G4X 1G2,9,42,11,cpemaisondesenfants@globetrotter.net,QC,LA NACELLE DES MERVEILLES,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"68, rue Bolduc",CR,(418) 368-5650,
Gaspé,G4X 1Y6,10,70,11,cpemaisondesenfants@globetrotter.net,QC,LE VOILIER ENCHANTÉ,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"484, montée de Wakeham",CR,(418) 368-5650,(418) 368-5117
Gesgapegiag,G0C 1Y0,5,36,11,lalaq24@hotmail.com,QC,CENTRE DE LA PETITE ENFANCE GESGAPEGIAG,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"35B, rue Main",CR,(418) 759-5759,(418) 759-5788
Grande-Rivière,G0C 1V0,5,39,11,dgbellejournee@hotmail.com,QC,"CENTRE DE LA PETITE ENFANCE ""LA BELLE JOURNÉE"" INC.",CPE,11 - Gaspésie - Îles-de-la-Madeleine,"111, rue du Parc",CR,(418) 385-1437,(418) 385-1438
L'Étang-du-Nord,G4T 3K7,10,10,11,direction.cpelaramée@tlb.sympatico.ca,QC,CENTRE DE LA PETITE ENFANCE LA RAMÉE- INSTALLATION 2,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"239, chemin Chiasson",CR,(418) 937-4650,(418) 986-6970
Listuguj,G0C 2R0,10,65,11,mawo_ltijig@globetrotter.net,QC,CENTRE DE LA PETITE ENFANCE MAWO'LTIJIG MIJJUAJI'G,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"8, promenade Pacific",CR,(418) 788-2553,(418) 788-2603
Maria,G0C 1Y0,10,60,11,cpebaie@globetrotter.net,QC,CENTRE DE LA PETITE ENFANCE DE LA BAIE,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"453, rue des Chardonnerets",CR,(418) 759-3191,(418) 759-3189
Murdochville,G0E 1W0,1,13,11,cpemaisondesenfants@globetrotter.net,QC,LE VAISSEAU DE MES SOUVENIRS,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"640, avenue des Pionnières",CR,(418) 360-5564,(418) 763-2578
New Richmond,G0C 2B0,5,55,11,direction.cpepoucepousse@globetrotter.net,QC,CENTRE DE LA PETITE ENFANCE DE LA BAIE,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"135, rue du Curé-Miville",CR,(418) 392-6833,(418) 392-7380
New Richmond,G0C 2B0,10,44,11,direction.cpepoucepousse@globetrotter.net,QC,CENTRE DE LA PETITE ENFANCE DE LA BAIE,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"114, chemin Campbell",CR,(418) 392-6833,(418) 392-7380
Paspébiac,G0C 2K0,10,44,11,info.cpe.mariniere@globetrotter.net,QC,CENTRE DE LA PETITE ENFANCE LA MARINIÈRE,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"222, boulevard Gérard-D.-Levesque Ouest",CR,(418) 752-5956,(418) 752-5666
Pointe-à-la-Croix,G0C 1L0,0,8,11,direction@auxjoyeuxmarmots.com,QC,AUX JOYEUX MARMOTS,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"30A, rue Chouinard",CR,(418) 788-1428,(418) 788-0115
Port-Daniel-Gascons,G0C 2N0,10,42,11,cpe.coquillages@hotmail.com,QC,CENTRE DE LA PETITE ENFANCE P'TITS COQUILLAGES,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"423, route Bellevue",CR,(581) 351-5000,(418) 396-5588
Saint-Elzéar,G0C 2W0,5,21,11,cpebaie@globetrotter.net,QC,CENTRE DE LA PETITE ENFANCE DE LA BAIE,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"164, route de l'Église",CR,(418) 534-2561,(418) 534-2621
Sainte-Anne-des-Monts,G4V 2C4,10,65,11,direction@cpemm.ca,QC,CENTRE DE LA PETITE ENFANCE LA MARÉE MONTANTE,CPE,11 - Gaspésie - Îles-de-la-Madeleine,"230, route du Parc, bureau EA-101",CR,(418) 763-5017,(418) 763-2578
Adstock,G0N 1S0,5,21,12,petitmanoir@tlb.sympatico.ca,QC,AU PETIT MANOIR D'ADSTOCK,GARD,12 - Chaudière-Appalaches,"28, rue des Érables",CR,(418) 422-2315,(418) 422-2521
Beauceville,G5X 1L1,5,39,12,cpeaujardindedominique@sogetel.net,QC,DOMINI JARDIN,CPE,12 - Chaudière-Appalaches,"645, 7e Avenue",CR,(418) 774-9634,(418) 774-3906
Beauceville,G5X 2P9,10,60,12,cpeaujardindedominique@sogetel.net,QC,OPTI-JARDIN,CPE,12 - Chaudière-Appalaches,"99, 107e Rue",CR,(418) 774-9634,(418) 774-9662
Beaumont,G0R 1C0,5,64,12,jardinoseille@videotron.ca,QC,INSTALLATION JARDIN D'OSEILLE,CPE,12 - Chaudière-Appalaches,"10, boulevard Mercier",CR,(418) 833-7218,(418) 833-7971
Beaumont,G0R 1C0,15,80,12,garderiepriveebeaumont@gmail.com,QC,LES COMPAGNONS DE BEAUMONT INC.,GARD,12 - Chaudière-Appalaches,"101, rue du Fort-De-Beaumont",,(418) 903-0970,(418) 903-0970
Cap-Saint-Ignace,G0R 1H0,5,53,12,cpecalinsdamour@globetrotter.net,QC,CENTRE DE LA PETITE ENFANCE LES CÂLINS D'AMOUR,CPE,12 - Chaudière-Appalaches,"54, rue du Manoir Est",CR,(418) 246-5773,(418) 246-5412
Disraëli,G0N 1E0,15,59,12,cpe.parcenciel@hotmail.com,QC,CENTRE DE LA PETITE ENFANCE PARC-EN-CIEL,CPE,12 - Chaudière-Appalaches,"888, rue Saint-Antoine",CR,(418) 423-2004,(418) 449-3076
L'Islet,G0R 2C0,5,39,12,coquins@globetrotter.net,QC,CENTRE DE LA PETITE ENFANCE LES COQUINS,CPE,12 - Chaudière-Appalaches,"11, rue du Héron",CR,(418) 247-3758,(418) 247-7811
La Guadeloupe,G0M 1G0,10,36,12,carole@cpecalou.ca,QC,LES P'TITS GRIFFONS,CPE,12 - Chaudière-Appalaches,"424, 15e Rue Ouest",CR,(418) 459-3131,(418) 459-3131
Lac-Etchemin,G0R 1S0,10,44,12,cpealabonnegarde@sogetel.net,QC,CENTRE DE LA PETITE ENFANCE À LA BONNE GARDE,CPE,12 - Chaudière-Appalaches,"227B, 1re Avenue",CR,(418) 625-3186,(418) 625-3187
Laurier-Station,G0S 1N0,15,73,12,lsamson@cpelenvol.com,QC,PLUIE D'ÉTOILES,CPE,12 - Chaudière-Appalaches,"120, rue du Hêtre",CR,(418) 926-2599,(418) 926-3864
Laurier-Station,G0S 1N0,15,80,12,lsamson@cpelenvol.com,QC,SEMEUR D'ÉTOILES,CPE,12 - Chaudière-Appalaches,"145, rue Dubois",CR,(418) 926-2599,(418) 926-3864
Lévis,G6Z 2C3,11,38,12,aupetitmondedeva@gmail.com,QC,AU PETIT MONDE D'ÉVA,GARD,12 - Chaudière-Appalaches,"715B, avenue Taniata",,(418) 603-8800,(418) 603-2373
Lévis,G6J 1A4,10,70,12,cpedelachenille@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE DE LA CHENILLE AU PAPILLON INC.,CPE,12 - Chaudière-Appalaches,"2646, route  Lagueux",CR,(418) 831-8383,(418) 831-2668
Lévis,G7A 2V4,0,61,12,cpeboisjoli@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE DU BOIS JOLI INC.,CPE,12 - Chaudière-Appalaches,"1200, route des Rivières",CR,(418) 831-1231,(418) 831-9053
Lévis,G7A 2V4,20,49,12,cpeboisjoli@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE DU BOIS JOLI INC.,CPE,12 - Chaudière-Appalaches,"1200, route des Rivières",CR,(418) 831-1231,(418) 831-9053
Lévis,G6V 8X2,10,60,12,direction.generale@cpearcenciel.com,QC,CENTRE DE LA PETITE ENFANCE L'ARC-EN-CIEL INC.,CPE,12 - Chaudière-Appalaches,"7980, rue Blériot",CR,"(418) 837-6494, poste 1",(418) 838-6149
Lévis,G6V 8Y9,10,70,12,direction.generale@cpearcenciel.com,QC,CENTRE DE LA PETITE ENFANCE L'ARC-EN-CIEL INC.,CPE,12 - Chaudière-Appalaches,"83, rue du Mont-Marie",CR,"(418) 837-6494, poste 1",(418) 837-1589
Lévis,G6V 1E7,20,80,12,direction.generale@cpearcenciel.com,QC,CENTRE DE LA PETITE ENFANCE L'ARC-EN-CIEL INC.,CPE,12 - Chaudière-Appalaches,"269-271, rue Saint-Joseph",CR,"(418) 837-6494, poste 22",(418) 835-6182
Lévis,G6Z 2E7,14,71,12,lachatmaille@qc.aira.com,QC,CENTRE DE LA PETITE ENFANCE LA CHAT-MAILLE,CPE,12 - Chaudière-Appalaches,"1060, avenue  Taniata",CR,(418) 834-0740,(418) 834-2585
Lévis,G6X 1L3,10,62,12,cpelalibellule@cpelalibellule.com,QC,CENTRE DE LA PETITE ENFANCE LA LIBELLULE INC.,CPE,12 - Chaudière-Appalaches,"8061, boulevard du Centre-Hospitalier",CR,(418) 832-4700,(418) 832-5327
Lévis,G6V 1C9,0,52,12,cmilhomme.petitegrenouille@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE LA PETITE GRENOUILLE (1985),CPE,12 - Chaudière-Appalaches,"198, rue Saint-Joseph",CR,(418) 837-9595,(418) 837-0407
Lévis,G6J 1M3,0,50,12,direction@cpelasalopette.ca,QC,CENTRE DE LA PETITE ENFANCE LA SALOPETTE INC.,CPE,12 - Chaudière-Appalaches,"28, rue Kelly",CR,(418) 831-7217,(418) 831-7866
Lévis,G6J 1Z6,10,62,12,direction@lasalopette.ca,QC,CENTRE DE LA PETITE ENFANCE LA SALOPETTE INC.,CPE,12 - Chaudière-Appalaches,"705, avenue Albert-Rousseau",CR,(418) 831-7217,(418) 831-7866
Lévis,G6J 1A1,10,70,12,direction@lasalopette.ca,QC,CENTRE DE LA PETITE ENFANCE LA SALOPETTE INC.,CPE,12 - Chaudière-Appalaches,"714, avenue Albert-Rousseau",CR,(418) 831-7217,(418) 831-7866
Lévis,G6Z 8P2,15,79,12,coffreatresors@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE LE COFFRE AUX TRÉSORS DE BREAKEYVILLE - INSTALLATION NORD,CPE,12 - Chaudière-Appalaches,"3491, avenue  Brassard",CR,(418) 832-7272,(418) 832-7273
Lévis,G6Z 7Y9,10,74,12,coffreatresors@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE LE COFFRE AUX TRÉSORS DE BREAKEYVILLE - INSTALLATION SUD,CPE,12 - Chaudière-Appalaches,"3552, avenue  Brassard",CR,(418) 832-7272,(418) 832-7273
Lévis,G6V 4V6,10,80,12,info@lepetittrain.ca,QC,CENTRE DE LA PETITE ENFANCE LE PETIT TRAIN INC.,CPE,12 - Chaudière-Appalaches,"23, rue Vincent-Chagnon",CR,(418) 833-6091,(418) 833-7076
Lévis,G6K 1G3,14,80,12,cpelesmousses@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE LES MOUSSES INC.,CPE,12 - Chaudière-Appalaches,"170, rue  Roch-É.-Olivier",CR,(418) 831-6181,(418) 831-1245
Lévis,G6Z 3C9,10,70,12,cpemontessorilevis@icloud.com,QC,CENTRE DE LA PETITE ENFANCE MONTESSORI DE ST-JEAN-CHRYSOSTOME,CPE,12 - Chaudière-Appalaches,"1127, rue de la Prairie Ouest",CR,(418) 834-1771,
Lévis,G6W 2W3,10,60,12,info@petittambour.ca,QC,CENTRE DE LA PETITE ENFANCE PETIT TAMBOUR,CPE,12 - Chaudière-Appalaches,"2272, rue  Alphonse-Ouellet",CR,(418) 839-1142,(418) 839-5550
Lévis,G6W 5N6,14,39,12,info@garderielaminijungle.com,QC,GARDERIE BÉBÉ-JUNGLE,GARD,12 - Chaudière-Appalaches,"4822, Boulevard Guillaume-Couture",,(418) 603-4273,(418) 603-4260
Lévis,G6W 2S5,10,78,12,croqu-en-bulle@videotron.ca,QC,GARDERIE CROQU'EN BULLE INC.,GARD,12 - Chaudière-Appalaches,"2055, boulevard  Guillaume-Couture, suite 136",,(418) 903-4875,
Lévis,G7A 2V1,10,60,12,dandinosaure@videotron.ca,QC,GARDERIE DANDINOSAURE INC.,GARD,12 - Chaudière-Appalaches,"820, route des Rivières",CR,(418) 836-0490,(418) 836-7057
Lévis,G6C 1E1,20,80,12,janickcyr@hotmail.com,QC,GARDERIE L'ODYSSÉE DU PAPILLON LÉVIS INC.,GARD,12 - Chaudière-Appalaches,"691, route du Président-Kennedy",CR,(418) 624-2237,
Lévis,G6W 5N6,15,80,12,info@garderielaminijungle.com,QC,GARDERIE LA MINI-JUNGLE 2015,GARD,12 - Chaudière-Appalaches,"4822, boulevard Guillaume-Couture",,(418) 603-4273,(418) 603-4260
Lévis,G6Z 2A5,5,29,12,garderiepetitecoquine@live.ca,QC,GARDERIE LA PETITE COQUINE,GARD,12 - Chaudière-Appalaches,"3120, chemin  Vanier",CR,(418) 834-4411,(418) 835-6147
Lévis,G7A 0G5,10,62,12,audypierre@videotron.ca,QC,GARDERIE LA PETITE ÉCOLE D'ÉVEIL,GARD,12 - Chaudière-Appalaches,"1079, rue des Herbiers",CR,(418) 496-6149,
Lévis,G6W 5M6,15,65,12,garderieLV@gmail.com,QC,GARDERIE LA REINE DES GLACES 2 INC.,GARD,12 - Chaudière-Appalaches,"1984, 5e Rue, local 180",,(418) 527-0561,
Lévis,G6W 1C9,5,39,12,garderiechateaudesanges@videotron.ca,QC,GARDERIE LE CHÂTEAU  DES ANGES,GARD,12 - Chaudière-Appalaches,"4616, rue Saint-Georges",CR,(418) 838-3797,(418) 838-5352
Lévis,G6V 9H4,0,34,12,gcdpetitesmerveilles@videotron.ca,QC,GARDERIE LE CHÂTEAU DES PETITES MERVEILLES INC.,GARD,12 - Chaudière-Appalaches,"6800, boulevard  Guillaume-Couture",,(418) 903-4965,(418) 903-4962
Lévis,G6V 9H4,15,80,12,gcdpetitsanges@videotron.ca,QC,GARDERIE LE CHÂTEAU DES PETITS ANGES INC.,GARD,12 - Chaudière-Appalaches,"6800, boulevard  Guillaume-Couture",CR,(418) 903-4965,(418) 903-4962
Lévis,G6W 8B3,15,80,12,jardindestresors@outlook.com,QC,GARDERIE LE JARDIN DES TRÉSORS,GARD,12 - Chaudière-Appalaches,"1480, rue Charles-Rodrigue",,(418) 955-0884,(418) 915-9918
Lévis,G6W 8B3,10,48,12,jardinimaginaire@outlook.com,QC,GARDERIE LE JARDIN IMAGINAIRE INC.,GARD,12 - Chaudière-Appalaches,"1490, rue Charles-Rodrigue",,(418) 903-8880,(418) 834-2827
Lévis,G6V 5K1,10,49,12,lepapillonbleu2009@hotmail.com,QC,GARDERIE LE PAPILLON BLEU,GARD,12 - Chaudière-Appalaches,"9, rue Monseigneur-Gosselin",,(418) 835-5678,
Lévis,G6W 2M4,10,53,12,garderielesarpentsverts@gmail.com,QC,GARDERIE LES ARPENTS VERTS,GARD,12 - Chaudière-Appalaches,"1405, chemin du Sault",,(418) 903-3215,
Lévis,G6Z 7R9,10,72,12,lespetitsbilinguesbreakeyville@gmail.com,QC,GARDERIE LES PETITS BILINGUES-BREAKEYVILLE,GARD,12 - Chaudière-Appalaches,"92, rue des Trois-Manoirs",,(418) 988-0648,(418) 988-0654
Lévis,G7A 2T6,5,78,12,lespetitsbilinguesstnicolas@gmail.com,QC,GARDERIE LES PETITS BILINGUES-SAINT-NICOLAS,GARD,12 - Chaudière-Appalaches,"630, route des Rivières",,(418) 836-0737,(418) 531-1191
Lévis,G6K 1G4,20,70,12,garderiepetitsoursons@hotmail.com,QC,GARDERIE LES PETITS OURSONS,GARD,12 - Chaudière-Appalaches,"2535, route des Rivières",CR,(418) 836-2272,
Lévis,G7A 4L7,5,39,12,lppionniers@hotmail.com,QC,GARDERIE LES PETITS PIONNIERS INC.,GARD,12 - Chaudière-Appalaches,"1443, rue des Pionniers",,(581) 928-1677,
Lévis,G6W 6N1,15,80,12,garderie@lespetitsriverains.ca,QC,GARDERIE LES PETITS RIVERAINS INC.,GARD,12 - Chaudière-Appalaches,"4488, boulevard Guillaume-Couture",CR,(418) 833-8444,
Lévis,G6C 1M1,10,66,12,garderie@petitsseigneurs.com,QC,GARDERIE LES PETITS SEIGNEURS,GARD,12 - Chaudière-Appalaches,"648, rue  Drouin",CR,(418) 833-6192,
Lévis,G6W 2M4,20,79,12,garderielesarpentsverts@gmail.com,QC,GARDERIE LES PRÉS VERTS,GARD,12 - Chaudière-Appalaches,"1405, chemin du Sault",,(418) 264-6191,
Lévis,G6Z 3L1,15,80,12,rayonssoleil@hotmail.com,QC,GARDERIE LES RAYONS DE SOLEIL DE LA RIVE-SUD INC.,GARD,12 - Chaudière-Appalaches,"825, rue de la Citronnelle",CR,(418) 834-0884,
Lévis,G6C 1C8,15,80,12,infosgarderies@gmail.com,QC,GARDERIE SPORTIVE LES PETITS CHAMPIONS,GARD,12 - Chaudière-Appalaches,"792, route du Président-Kennedy, bureau 101",,(418) 683-0337,(418) 877-0769
Lévis,G7A 0G5,0,36,12,audypierre@videotron.ca,QC,GARDERIE ÉCOLE D'ÉVEIL ST-NICOLAS,GARD,12 - Chaudière-Appalaches,"1079, rue des Herbiers, app. 300",,(418) 496-6011,
Lévis,G6W 0E2,10,70,12,adm@cpecopains.com,QC,INSTALLATION DES JARDINS,CPE,12 - Chaudière-Appalaches,"4950, rue Bossuet",CR,(418) 838-1994,(418) 838-5144
Lévis,G6W 0C8,10,70,12,adm@cpecopains.com,QC,INSTALLATION LES COPAINS,CPE,12 - Chaudière-Appalaches,"620, rue de Saint-Romuald",CR,(418) 834-1773,(418) 834-5514
Lévis,G7A 1Y5,5,45,12,cpe-bc@virecrepe.com,QC,LA BAMBINERIE,CPE,12 - Chaudière-Appalaches,"512, rue de la Sorbonne",CR,(418) 831-2622,(418) 831-1148
Lévis,G6Z 2E2,5,54,12,gestionnaire@cpedelachaudiere.com,QC,LA BICHONNETTE,CPE,12 - Chaudière-Appalaches,"838, avenue Taniata",CR,(418) 839-8778,(418) 839-1014
Lévis,G6Z 1E7,20,64,12,gestionnaire@cpedelachaudiere.com,QC,LA BRINDILLE,CPE,12 - Chaudière-Appalaches,"1026, rue du Basilic",CR,(418) 839-5070,(418) 839-1014
Lévis,G7A 1E5,10,46,12,cpe-bc@virecrepe.com,QC,LA COQUINERIE,CPE,12 - Chaudière-Appalaches,"581, rue de Bernières",CR,(418) 831-2622,(418) 831-7125
Lévis,G7A 1Z4,0,40,12,cpe-bc@virecrepe.com,QC,LA GAMINERIE,CPE,12 - Chaudière-Appalaches,"679, chemin  Vire-Crêpes",CR,(418) 831-2622,(418) 831-1148
Lévis,G6W 6N2,10,80,12,garderielasaladedamis@hotmail.ca,QC,LA GARDERIE LA SALADE D'AMIS INC.,GARD,12 - Chaudière-Appalaches,"4060, boulevard Guillaume-Couture, bureau 105",,(581) 983-8149,
Lévis,G6K 1A5,0,38,12,info@lahautevoltige.ca,QC,LA HAUTE VOLTIGE CHAUDIÈRE-OUEST,GARD,12 - Chaudière-Appalaches,"2170, route des Rivières, porte 201",,(866) 558-3656,
Lévis,G6C 1P2,10,78,12,cmilhomme.petitegrenouille@videotron.ca,QC,LA PETITE GRENOUILLE DE PINTENDRE,CPE,12 - Chaudière-Appalaches,"410, rue Pamphile-Le May",CR,(418) 837-9595,(418) 837-6188
Lévis,G6K 1E1,0,18,12,c.bilodeau@lapea.ca,QC,LA PETITE ÉCOLE ANGLAISE,GARD,12 - Chaudière-Appalaches,"94, rue de Saint-Rédempteur",,(418) 496-9600,
Lévis,G6W 0S2,0,60,12,ngrellet.levis@petiteecolevision.com,QC,LA PETITE ÉCOLE VISION LÉVIS,GARD,12 - Chaudière-Appalaches,"1175, boulevard Guillaume-Couture",,(418) 834-3113,(418) 839-5805
Lévis,G7A 1E5,10,62,12,cpe-bc@virecrepe.com,QC,LE JARDIN D'ÉTOILES,CPE,12 - Chaudière-Appalaches,"561, rue de Bernières",CR,(418) 831-2622,(418) 831-3012
Lévis,G7A 3J6,0,34,12,garderielmdk@gmail.com,QC,LE MONDE DE KIWI,GARD,12 - Chaudière-Appalaches,"220, rue Cayer",,(418) 496-6688,
Lévis,G7A 2X2,5,39,12,garderielmdk@gmail.com,QC,LE MONDE DE KIWI (PAVILLON MARIE-VICTORIN),GARD,12 - Chaudière-Appalaches,"265, route Marie-Victorin",,(418) 496-6212,
Lévis,G6Z 2B8,10,50,12,gestionnaire@cpedelachaudiere.com,QC,LES P'TITES MAINS DE DEMAIN,CPE,12 - Chaudière-Appalaches,"649, rue du Rucher",CR,(418) 834-2241,(418) 839-1014
Lévis,G6X 1K7,15,79,12,cpemontessorilevis@icloud.com,QC,MONTESSORI DE CHARNY,CPE,12 - Chaudière-Appalaches,"8391, avenue Sous-Le-Vent",CR,(418) 988-1771,
Lévis,G6V 6P1,10,78,12,cpe@lachiffonnelle.com,QC,PAVILLON A,CPE,12 - Chaudière-Appalaches,"50-B, rue des Commandeurs",CR,(418) 835-2600,(418) 835-5116
Lévis,G6V 6P1,10,78,12,cpe@lachiffonnelle.com,QC,PAVILLON B,CPE,12 - Chaudière-Appalaches,"50-B, rue des Commandeurs",CR,(418) 835-2600,(418) 835-5116
Lévis,G7A 0S5,10,78,12,pelucheclementine@gmail.com,QC,PELUCHE CLÉMENTINE INC.,GARD,12 - Chaudière-Appalaches,"1452, rue de l'Étoile",,(418) 496-6705,(418) 496-6715
Lévis,G6X 1L7,0,50,12,gestionnaire@cpedelachaudiere.com,QC,PIERROT ET COLOMBINE,CPE,12 - Chaudière-Appalaches,"9343, boulevard du Centre-Hospitalier",CR,(418) 832-6253,(418) 839-1014
Lévis,G7A 2T6,15,80,12,montessori.st-nicolas@videotron.ca,QC,PRÉSCOLAIRE MONTESSORI DE ST-NICOLAS,GARD,12 - Chaudière-Appalaches,"620, route des Rivières",,(418) 831-3096,(418) 831-3096
Lévis,G6X 3C5,0,30,12,gestionnaire@cpedelachaudiere.com,QC,TROUBADOUR,CPE,12 - Chaudière-Appalaches,"5504, rue du Troubadour",CR,(418) 832-6666,(418) 839-1014
Lévis,G6W 0L9,10,80,12,levis@achacunsonhistoire.com,QC,À CHACUN SON HISTOIRE - INNOPARC LÉVIS INC.,GARD,12 - Chaudière-Appalaches,"4915, rue de la Pascaline",,(418) 455-8804,
Montmagny,G5V 1Z9,10,52,12,enfant.bonheur@globetrotter.net,QC,CENTRE DE LA PETITE ENFANCE ENFANT-BONHEUR INC.,CPE,12 - Chaudière-Appalaches,"12, avenue Côté",CR,(418) 248-4580,(418) 248-9134
Montmagny,G5V 2J2,10,68,12,sandraouellet@globetrotter.net,QC,CENTRE DE LA PETITE ENFANCE LE FARFADET,CPE,12 - Chaudière-Appalaches,"5, avenue de la Fabrique",CR,(418) 248-7854,(418) 248-7831
Saint-Anselme,G0R 2N0,10,52,12,cpecdor@globetrotter.net,QC,CENTRE DE LA PETITE ENFANCE CHATONS D'OR,CPE,12 - Chaudière-Appalaches,"31, rue Provencher",CR,(418) 885-4444,(418) 885-4140
